Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6938775510204082,0.04261363636363636,0.7761930883159627,0.7362328427319332,7.861111111111111,6047,0
race,African-American,0.6666666666666666,0.04744186046511628,0.7840127051349921,0.7277427694296332,7.259803921568627,6189,1
race,African-American,0.679465776293823,0.04495434324514165,0.7860147213459516,0.726713105459258,7.786458333333333,6173,2
race,African-American,0.6821192052980133,0.04601006470165349,0.7824709609292503,0.7240810944453602,7.71875,6067,3
race,African-American,0.710806697108067,0.045871559633027525,0.7579056505961638,0.7278866743534838,7.6947368421052635,6071,4
race,Caucasian,0.6805606787163408,0.043020367610531546,0.7791741472172352,0.7410566965069335,7.517321016166282,28485,0
race,Caucasian,0.6882562277580071,0.04416880955982454,0.7729780490667919,0.7368439616252822,7.517123287671233,28352,1
race,Caucasian,0.685785536159601,0.04461530679346452,0.7753792298716453,0.734394297611066,7.534013605442177,28339,2
race,Caucasian,0.6841180604356992,0.045051365572538214,0.7700212615166548,0.7389958129552092,7.2513904338153505,28421,3
race,Caucasian,0.6846814602720115,0.04405660849127369,0.7745433117265763,0.7383259602556,7.459704880817253,28482,4
race,Other,0.46153846153846156,0.010606060606060607,0.9411764705882353,0.8648293963254593,13.714285714285714,762,0
race,Other,0.5789473684210527,0.012139605462822459,0.8817204301075269,0.8803191489361702,10.25,752,1
race,Other,0.6111111111111112,0.010510510510510511,0.9043478260869565,0.8578745198463509,14.857142857142858,781,2
race,Other,0.6470588235294118,0.008344923504867872,0.872093023255814,0.8993788819875776,12.5,805,3
race,Other,0.5384615384615384,0.009302325581395349,0.9263157894736842,0.8729729729729729,14.666666666666666,740,4
sex,female,0.6623376623376623,0.03597031819896868,0.8082706766917294,0.7562747080996598,8.26923076923077,10877,0
sex,female,0.6585081585081585,0.03784551795401705,0.813592873639063,0.7438967789844982,8.416382252559726,10773,1
sex,female,0.6831460674157304,0.03660911333246787,0.8061842524705132,0.7406826568265683,8.96808510638298,10840,2
sex,female,0.6743383199079401,0.036487880350696236,0.7994524298425736,0.7547293500655553,8.254416961130742,10678,3
sex,female,0.665868263473054,0.03542857142857143,0.8108200068050357,0.7538376179027187,8.54121863799283,10814,4
sex,male,0.688843813387424,0.04495106370509289,0.7691052488441664,0.7369455707089323,7.374185136897001,24417,0
sex,male,0.6922183507549361,0.046627565982404695,0.7606425702811245,0.7358482871125612,7.1471698113207545,24520,1
sex,male,0.6846882399368587,0.04699170734576251,0.7671140939597315,0.7336114178219442,7.152690863579474,24453,2
sex,male,0.6866820631254812,0.04762740623720087,0.7628920786815524,0.7337395896810888,7.051597051597051,24615,3
sex,male,0.696462533282617,0.04719380211721568,0.7581241743725231,0.7329547775644429,7.19172932330827,24479,4
